post_id,followers,likes,comments,shares,engagement_rate,growth rate,log_followers,likes_per_follower,comments_per_follower,shares_per_follower,comment_to_like_ratio,iso_score,lof_score,score_disagreement,fraud_score,risk_level,flagged_fraud,vetting_action,Label
IG0004813,305681,100870,6868,2212,35.97,0.120714078,12.630300624889223,0.3299845263526356,0.02246786682849114,0.007236301896421432,0.06808763755328641,10.511882230885218,0.27906872392018583,10.232813506965032,6.418756828099205,Low,0,Low Risk — Auto approve,unlabeled
IG0004814,1245319,48160,4164,4818,4.59,0.063839065,14.034903082967329,0.0386728219837648,0.0033437215685298304,0.003868888212578464,0.08646179401993355,3.0619609247658217,0.4650404481220051,2.5969204766438168,2.023192734108295,Low,0,Low Risk — Auto approve,unlabeled
IG0004815,60390,156228,8347,779,273.81,1.197218082,11.0085953661978,2.5869846000993544,0.13821824805431362,0.012899486669978474,0.05342832270783726,52.131017564999134,0.6366921828395283,51.49432538215961,31.53328741213529,Medium,1,Medium Risk — Manual review required,unlabeled
IG0004816,1855315,109567,9413,975,6.47,0.015361273,14.433565589920002,0.05905573986088616,0.0050735319878295595,0.0005255172302277511,0.08591090383053292,3.9165416699125406,0.3604670697637415,3.5560746001487993,2.4941118298530207,Low,0,Low Risk — Auto approve,unlabeled
IG0004817,1437018,16787,1714,4953,1.63,0.018162612,14.17808138696401,0.011681830011871806,0.001192747759596609,0.0034467209179008195,0.10210281765651992,5.649545220300592,1.6520179757678917,3.9975272445327,4.050534322487511,Low,0,Low Risk — Auto approve,unlabeled
IG0004818,1453679,86806,7346,2676,6.66,0.03164385,14.189608830322939,0.059714696298151106,0.005053385238419211,0.0018408465692907445,0.08462548671750801,1.454157105991862,0.35443982649807665,1.0997172794937855,1.014270194194348,Low,0,Low Risk — Auto approve,unlabeled
IG0004819,137875,43080,783,1870,33.17,0.065276519,11.83411000947601,0.31245693563009974,0.005679057116953762,0.013563009972801451,0.018175487465181057,15.979298778399729,1.0307108840697634,14.948587894329965,9.999863620667742,Low,0,Low Risk — Auto approve,unlabeled
IG0004820,1435311,145102,9760,1733,10.91,0.011356424,14.176892805145995,0.1010944666347572,0.006799920017334223,0.0012074038309467425,0.06726302876597152,2.8151193498896547,1.0634117659226472,1.7517075839670075,2.114436316302852,Low,0,Low Risk — Auto approve,unlabeled
IG0004821,1152726,193262,1543,533,16.95,0.05786284,13.957640997581896,0.16765649425795895,0.0013385661466818655,0.0004623822139866716,0.007983980296178245,4.30785272656841,0.6682978002032076,3.6395549263652027,2.8520307560223292,Low,0,Low Risk — Auto approve,unlabeled
IG0004822,1844998,58267,9122,819,3.7,0.029864531,14.427989293451198,0.03158106404451387,0.004944178801277834,0.0004439029202199677,0.15655516844869308,5.040916719170404,0.6787759677186689,4.362140751451736,3.29606041858971,Low,0,Low Risk — Auto approve,unlabeled
IG0004823,1315782,116654,4296,3699,9.47,0.064828368,14.089942483653932,0.08865754357484751,0.0032649785450781363,0.002811255967933898,0.03682685548716718,1.4527739193889992,0.2598603211363159,1.1929135982526833,0.9756084800879259,Low,0,Low Risk — Auto approve,unlabeled
IG0004824,263247,58044,967,2164,23.24,0.377592147,12.480851832626431,0.22049254122554104,0.0036733562015901417,0.00822041656695043,0.01665977534284336,14.187881861239063,0.5236052854212834,13.66427657581778,8.722171230911952,Low,0,Low Risk — Auto approve,unlabeled
IG0004825,862036,192929,8043,587,23.38,0.040137535,13.667053472158521,0.22380619834902488,0.009330236788254783,0.0006809460393765457,0.0416889114648394,4.596080388654035,0.7617841959351721,3.834296192718863,3.06236191156649,Low,0,Low Risk — Auto approve,unlabeled
IG0004826,274158,14657,2311,224,6.27,0.305663158,12.521463509036732,0.05346187235098009,0.008429445794031178,0.0008170471042245712,0.1576721020672716,13.518422258652377,0.8991878574575888,12.619234401194788,8.470728498174463,Low,0,Low Risk — Auto approve,unlabeled
IG0004827,1239677,33827,1736,1706,3.01,0.066468927,14.030362226439845,0.027286946519133614,0.001400364772436691,0.0013761649203784534,0.05131995151801815,3.4041928332524587,0.9375031385770994,2.466689694675359,2.417516955382315,Low,0,Low Risk — Auto approve,unlabeled
IG0004828,755619,183486,7563,3456,25.74,0.086551556,13.535293883290427,0.24282872717599743,0.010009012478510996,0.004573733587959011,0.04121840358392466,5.190526069340395,0.2588348513432691,4.931691217997126,3.2178495821415445,Low,0,Low Risk — Auto approve,unlabeled
IG0004829,1648017,58890,4186,2409,3.97,0.044659733,14.315083911722002,0.035733854687178594,0.00254002234200254,0.0014617567658586047,0.07108167770419425,2.56853901897002,0.657186895385446,1.911352123584574,1.8039981695361904,Low,0,Low Risk — Auto approve,unlabeled
IG0004830,617536,19050,3769,2507,4.1,0.067850295,13.333494264717537,0.030848403979687015,0.006103287905482434,0.004059682350502643,0.19784776902887138,4.799861454633875,0.3110717746207362,4.488789680013139,3.0043455826286194,Low,0,Low Risk — Auto approve,unlabeled
IG0004831,1167688,175782,2018,2893,15.47,0.055322997,13.970537139791638,0.15053850001027672,0.0017282013688588048,0.002477545371708881,0.011480128795894915,2.4730890919783866,0.3610389749573122,2.1120501170210746,1.6282690451699569,Low,0,Low Risk — Auto approve,unlabeled
IG0004832,1659417,97189,4405,414,6.15,0.047366033,14.321977496447694,0.05856815978141721,0.0026545467474420235,0.00024948521076980653,0.045324059307123236,2.7606950952944276,0.6564293011577315,2.1042657941366962,1.9189887776397492,Low,0,Low Risk — Auto approve,unlabeled
IG0004833,1431209,187403,3267,3175,13.54,0.022638203,14.174030798295892,0.13094034484131947,0.0022826854778023337,0.002218404160398656,0.017433018681664646,2.986302446780867,0.5301788849408388,2.4561235618400286,2.0038530220448556,Low,0,Low Risk — Auto approve,unlabeled
IG0004834,1986137,171825,4381,1916,8.97,0.02351298,14.50170260757802,0.08651215903031866,0.002205789429430095,0.000964686726041557,0.02549687181725593,4.299594886960688,0.34974854450170273,3.949846342458985,2.7196563499770936,Low,0,Low Risk — Auto approve,unlabeled
IG0004835,1798475,144531,1781,3917,8.35,0.026133252,14.402450197575066,0.08036308539179027,0.0009902834345765163,0.002177956324107925,0.012322615909389682,3.045895472775187,0.3491772627363844,2.6967182100388025,1.9672081887596657,Low,0,Low Risk — Auto approve,unlabeled
IG0004836,580787,56959,6320,2817,11.38,0.024966124,13.272141081122253,0.09807209872121793,0.010881786265877163,0.004850315175787337,0.11095700416088766,5.20793250611806,0.4742387094752287,4.733693796642831,3.3144549874609273,Low,0,Low Risk — Auto approve,unlabeled
IG0004837,1698063,41096,9745,1153,3.06,0.040575644,14.344999336544776,0.024201693341177565,0.0057388919021261284,0.0006790089649206184,0.23712770099279734,5.812901831077452,0.6680369718006641,5.1448648592767885,3.754955887366737,Low,0,Low Risk — Auto approve,unlabeled
IG0004838,364907,110999,9622,1095,33.36,0.022745521,12.80740054599896,0.30418435382165865,0.026368362349859006,0.0030007645783720234,0.08668546563482554,12.903519107187275,0.7280761480289374,12.175442959158337,8.03334192352394,Low,0,Low Risk — Auto approve,unlabeled
IG0004839,73225,123668,1209,4197,176.27,0.233526801,11.201305828140752,1.6888767497439399,0.016510754523728233,0.05731649026971663,0.009776174919946954,45.40166540572357,0.9892691535763787,44.41239625214719,27.636706904864695,Low,1,Low Risk — Auto approve,unlabeled
IG0004840,872036,67257,487,2401,8.04,0.010091327,13.6785871331836,0.07712640303840668,0.0005584631827126403,0.002753326697521662,0.007240881989978738,2.2556917330237045,0.6477539026862005,1.607937830337504,1.6125166008887029,Low,0,Low Risk — Auto approve,unlabeled
IG0004841,875466,65972,5624,4024,8.64,0.089894982,13.682512737250653,0.07535643874233837,0.006424007328668389,0.004596409226629018,0.08524828715212514,1.9198150123980224,0.464671859597965,1.4551431528000576,1.3377577512779995,Low,0,Low Risk — Auto approve,unlabeled
IG0004842,23473,22838,3645,420,114.61,3.080134623,10.06364870466007,0.972947641971627,0.1552847952967239,0.01789289822349082,0.15960241702425781,59.94332510827504,2.1762539987308784,57.76707110954416,36.83649666445737,Medium,1,Medium Risk — Manual review required,unlabeled
IG0004843,1551950,1620,797,2098,0.29,0.051934663,14.255023407061941,0.001043848062115403,0.0005135474725345533,0.0013518476755050098,0.4919753086419753,11.443732515623735,1.5960399217245276,9.847692593899207,7.504655478064052,Low,0,Low Risk — Auto approve,unlabeled
IG0004844,1564865,176465,776,493,11.36,0.035402415,14.263310755287337,0.11276691599594853,0.000495889421771207,0.00031504315068712,0.00439747258663191,4.87010326254885,0.42238470798576183,4.447718554563088,3.091015840723615,Low,0,Low Risk — Auto approve,unlabeled
IG0004845,1947859,152942,1030,2574,8.04,0.038555152,14.482241892018784,0.07851800361319787,0.0005287857077950714,0.0013214508853053532,0.006734579121497038,4.3894824751215555,0.28668599698540215,4.1027964781361534,2.748363883867094,Low,0,Low Risk — Auto approve,unlabeled
IG0004846,1184527,118719,9842,2335,11.05,0.078174664,13.984854940967692,0.10022481547486888,0.008308801741116919,0.00197125097190693,0.08290164169172584,2.927270684526705,0.7467307824297618,2.1805399020969434,2.0550547236879275,Low,0,Low Risk — Auto approve,unlabeled
IG0004847,431511,37271,4092,1300,9.89,0.06581524,12.975050599084167,0.08637323266382549,0.009482956402038419,0.0030126694336876695,0.10979045370395213,4.07364900116278,0.4905329561545017,3.583116045008278,2.640402583159468,Low,0,Low Risk — Auto approve,unlabeled
IG0004848,1908768,109621,6920,1027,6.16,0.035939412,14.461969089623917,0.05743023772401885,0.0036253751110664053,0.00053804338714815,0.06312659070798478,3.4693142068558185,0.23156316504225888,3.2377510418135595,2.1742137901303944,Low,0,Low Risk — Auto approve,unlabeled
IG0004849,1920396,124297,7506,4903,7.12,0.00541555,14.468042493463155,0.0647246713698633,0.003908568857673105,0.002553119252487508,0.060387619974737926,4.654364139293161,0.6825364793287407,3.97182765996442,3.065633075307393,Low,0,Low Risk — Auto approve,unlabeled
IG0004850,1888938,58531,7193,201,3.49,0.031975639,14.451525853744137,0.030986194358946666,0.0038079598165741808,0.00010640899807193249,0.1228921426252755,5.973354681365385,0.4269710960295985,5.546383585335787,3.7548012472310703,Low,0,Low Risk — Auto approve,unlabeled
IG0004851,1348010,96943,4452,4332,7.84,0.060162758,14.114140730658484,0.07191563860802219,0.0033026461228032435,0.0032136260116764712,0.04592389342190772,1.3141395358142083,0.3672731436229495,0.9468663921912588,0.9353929789377048,Low,0,Low Risk — Auto approve,unlabeled
IG0004852,1217783,185823,3181,1644,15.66,0.047134834,14.012543371623922,0.15259122520186272,0.0026121238348704163,0.0013499942107912494,0.017118440666655903,2.6625735200979648,0.6371382263674433,2.0254352937305216,1.8523994026057562,Low,0,Low Risk — Auto approve,unlabeled
IG0004853,1033306,39638,5363,4756,4.82,0.016064941,13.848274896591578,0.03836036953235537,0.005190137287502444,0.004602702394063326,0.135299460114032,3.1433946817549923,0.555368941065431,2.5880257406895613,2.1081843854791678,Low,0,Low Risk — Auto approve,unlabeled
IG0004854,167312,132850,7687,2232,85.33,0.182294157,12.027621588678116,0.7940255331356986,0.04594410442765612,0.013340346179592618,0.05786225065863756,24.94729375760229,0.3256199878336859,24.621673769768602,15.098624249694847,Low,0,Low Risk — Auto approve,unlabeled
IG0004855,1046213,48420,347,4005,5.04,0.036321476,13.860688491591683,0.04628120659942096,0.00033167242234611883,0.0038280923674242242,0.007166460140437835,2.916037187551576,0.7382221448943278,2.1778150426572482,2.0449111704886764,Low,0,Low Risk — Auto approve,unlabeled
IG0004856,1569722,140048,1432,706,9.06,0.024080697,14.266409728637317,0.08921834566885092,0.0009122634453744039,0.00044976116790106785,0.010225065691762824,3.1277392133971613,0.34593883504941303,2.7818003783477483,2.015019062058062,Low,0,Low Risk — Auto approve,unlabeled
IG0004857,147130,185810,1781,4290,130.42,0.167878747,11.899078625379287,1.262896757969143,0.012104941208455108,0.029157887582410114,0.009585060007534578,34.80120413225476,0.6355382603009555,34.165665871953806,21.134937783473237,Low,1,Low Risk — Auto approve,unlabeled
IG0004858,789406,65732,2543,1666,8.86,0.126297495,13.579037309665868,0.08326767214842552,0.0032214095155091295,0.0021104476023744434,0.03868739731029027,2.4482035940021363,0.6418418624647693,1.806361731537367,1.7256589013871895,Low,0,Low Risk — Auto approve,unlabeled
IG0004859,1176121,196474,9081,1320,17.59,0.011818512,13.97773314355653,0.1670525396621606,0.007721144338040048,0.001122333501399941,0.04621985606237976,4.191831467224081,0.5153093640890004,3.6765221031350808,2.7212226259700487,Low,0,Low Risk — Auto approve,unlabeled
IG0004860,1691584,65145,6781,4972,4.55,0.057460936,14.34117651719663,0.03851124153456169,0.004008668798002346,0.002939256933146684,0.10409087420369945,4.1017218442540475,0.8097732670026647,3.291948577251383,2.784942413353494,Low,0,Low Risk — Auto approve,unlabeled
IG0004861,273863,53904,6675,4269,23.68,0.040166068,12.520386911782625,0.19682834117788822,0.0243735006189226,0.015588086013809824,0.12383125556544969,14.793382651199442,0.5915497624608521,14.20183288873859,9.112649495704005,Low,0,Low Risk — Auto approve,unlabeled
IG0004862,1840767,51025,9693,1579,3.38,0.043297169,14.425693433805996,0.027719423479451773,0.005265739770432651,0.0008577946040970965,0.1899657030867222,4.887604837827372,1.2313096778737556,3.6562951599536166,3.4250867738459254,Low,0,Low Risk — Auto approve,unlabeled
IG0004863,701540,169546,3065,563,24.68,0.136129087,13.461034623003483,0.24167688228753884,0.004368959717193603,0.000802520169911908,0.01807768983048848,6.804447945151198,0.6622947441025616,6.142153201048636,4.347586664731743,Low,0,Low Risk — Auto approve,unlabeled
IG0004864,1637006,176999,4189,2205,11.2,0.040317506,14.308380132458973,0.10812361103135847,0.002558939918363158,0.001346971238956974,0.023666800377403263,2.321689201769371,0.3466738686325215,1.9750153331368496,1.5316830685146312,Low,0,Low Risk — Auto approve,unlabeled
IG0004865,811354,71222,5715,2660,9.81,0.067541418,13.606460968517252,0.08778165880737632,0.007043781136224139,0.0032784703101235713,0.08024206003762882,1.2459020049321063,0.2874852478161478,0.9584167571159585,0.8625353020857229,Low,0,Low Risk — Auto approve,unlabeled
IG0004866,128859,76855,5422,389,64.15,0.005432294,11.766481822692633,0.5964271024918709,0.0420769988902599,0.003018803498397473,0.07054843536529828,25.495184662725368,0.6505055915396499,24.84467907118572,15.55731303425108,Low,0,Low Risk — Auto approve,unlabeled
IG0004867,931530,48184,9888,2998,6.56,0.102519511,13.744584748126492,0.05172565564179361,0.010614795014653313,0.0032183611907292305,0.20521334882948697,4.76862372016845,1.6880657912966774,3.0805579288717726,3.536400548619741,Low,0,Low Risk — Auto approve,unlabeled
IG0004868,899378,20703,9553,2121,3.6,0.08316859,13.709459804146888,0.02301924218737839,0.010621785278270093,0.0023582965115891206,0.4614307105250447,8.439975029831539,1.857627084302374,6.582347945529165,5.807035851619872,Low,0,Low Risk — Auto approve,unlabeled
IG0004869,1230570,159040,8191,4157,13.93,0.05127705,14.022988847270561,0.1292409208740665,0.006656264982894106,0.003378109331448028,0.051502766599597585,3.084335851750211,0.3059126226270137,2.7784232291231974,1.972966560100932,Low,0,Low Risk — Auto approve,unlabeled
IG0004870,254881,90315,1712,818,36.43,0.094946269,12.44855597194297,0.3543418301089528,0.006716860024874353,0.0032093408296420683,0.018955876653933456,9.955240960864563,0.6181017932479839,9.337139167616579,6.220385293817931,Low,0,Low Risk — Auto approve,unlabeled
IG0004871,106810,104378,8750,2616,108.36,0.70030896,11.578816196459163,0.9772305963861062,0.0819211684299223,0.02449208875573448,0.08382992584644273,37.88653965134621,0.5122116164596662,37.374328034886545,22.936808437391594,Low,1,Low Risk — Auto approve,unlabeled
IG0004872,1043216,97398,3373,4465,10.09,0.039876689,13.857819766034018,0.09336321528810908,0.0032332709621018083,0.004280034048557538,0.034631101254645885,0.9361525941778746,0.31474377190555936,0.6214088222723152,0.6875890652689485,Low,0,Low Risk — Auto approve,unlabeled
IG0004873,616166,164536,1280,1230,27.11,0.125290912,13.33127330966974,0.26703193619901133,0.002077362269258609,0.0019962153056156946,0.007779452521028833,7.255048933357672,0.380032287292744,6.875016646064928,4.505042274931701,Low,0,Low Risk — Auto approve,unlabeled
IG0004874,1232505,156036,8436,1687,13.48,0.044462294,14.024560053041291,0.12660070344542212,0.006844596979322599,0.0013687571247175468,0.05406444666615397,2.644527153189829,0.2556548087789343,2.3888723444108946,1.688978215425471,Low,0,Low Risk — Auto approve,unlabeled
IG0004875,714619,13729,9702,1582,3.5,0.037362567,13.479506211865218,0.019211635850712058,0.013576465221327728,0.0022137670562915345,0.7066792920096147,10.604440006320734,3.2689439930799784,7.335496013240756,7.670241601024432,Low,0,Low Risk — Auto approve,unlabeled
IG0004876,1305256,199818,9018,4286,16.33,0.07630687,14.081910514215705,0.15308721047825102,0.006908989500910167,0.003283647039354732,0.04513106927303846,4.799078138326625,1.1731060145154637,3.6259721238111617,3.3486892888021607,Low,0,Low Risk — Auto approve,unlabeled
IG0004877,936120,116628,4617,747,13.03,0.105114729,13.749500020608902,0.124586591462633,0.004932059992308679,0.0007979746186386361,0.039587406111739894,2.012658421139223,0.548261225599836,1.464397195539387,1.426899542923468,Low,0,Low Risk — Auto approve,unlabeled
IG0004878,84653,90076,4427,2074,114.09,0.771384357,11.346327639841213,1.0640615217416984,0.052295843029780395,0.02450001771939565,0.04914738665127226,35.215330676983356,0.3544548651902924,34.860875811793065,21.270980352266132,Low,1,Low Risk — Auto approve,unlabeled
IG0004879,306199,130239,7461,2725,45.86,0.063684075,12.63199376220572,0.4253410363848347,0.024366506748878997,0.008899441213067318,0.05728698776864073,13.10532215293892,0.396733925448937,12.708588227489983,8.021886861942926,Low,0,Low Risk — Auto approve,unlabeled
IG0004880,1360460,199899,2328,3232,15.1,0.067550681,14.12333417086292,0.14693486026785058,0.001711185922408597,0.0023756670537906296,0.011645881169990845,3.750971001136652,0.9980546741145191,2.752916327022133,2.6498044703277985,Low,0,Low Risk — Auto approve,unlabeled
IG0004881,52717,50327,5275,552,106.52,0.459054954,10.87271223218972,0.954663581008024,0.10006259840279227,0.010471005557979399,0.10481451308442784,40.56860885525299,0.937961179816759,39.63064767543623,24.7163497850785,Low,1,Low Risk — Auto approve,unlabeled
IG0004882,1480639,138067,2702,1410,9.6,0.029514284,14.207984984700772,0.09324825295024648,0.0018248877680514966,0.0009522915443940082,0.019570208666806695,1.472997692169821,0.34918798481739804,1.123809707352423,1.0234738092288518,Low,0,Low Risk — Auto approve,unlabeled
IG0004883,1198029,196443,2136,2586,16.79,0.00767928,13.996189099080219,0.16397182372046085,0.0017829284599955428,0.0021585454108373004,0.010873383118767276,3.888172039287298,1.0698726258452316,2.818299413442066,2.7608522739104715,Low,0,Low Risk — Auto approve,unlabeled
IG0004884,839729,97297,7141,388,12.48,0.014528497,13.640835690578832,0.11586714285203917,0.00850393400728092,0.0004620538292711101,0.07339383537005252,2.9129458669662385,0.49747268595284716,2.4154731810133914,1.946756594560882,Low,0,Low Risk — Auto approve,unlabeled
IG0004885,629760,93849,9605,3323,16.96,0.10257876,13.353095661311214,0.1490234375,0.015251841971544715,0.00527661331300813,0.10234525674221355,6.600131343580282,0.8470723089044452,5.753059034675837,4.298907729709947,Low,0,Low Risk — Auto approve,unlabeled
IG0004886,1420582,87325,6382,3462,6.84,0.026960781,14.166577908699642,0.061471284304601914,0.004492524894726246,0.0024370293302322567,0.07308330947609505,1.4864000436313913,0.2345691933066689,1.2518308503247224,0.9856677035015022,Low,0,Low Risk — Auto approve,unlabeled
IG0004887,206489,118949,610,348,58.07,0.474601553,12.238007264060519,0.576054898808169,0.00295415252144182,0.0016853197991176286,0.005128248240842714,23.534038508328283,1.0821644656371625,22.45187404269112,14.553288891251835,Low,0,Low Risk — Auto approve,unlabeled
IG0004888,446458,150385,3913,4473,35.56,0.113112544,13.00910284977454,0.336840195494313,0.00876454224137545,0.010018859556778018,0.026019882302091298,7.9780688419144745,0.03510927341522141,7.942959568499253,4.8008850145147735,Low,0,Low Risk — Auto approve,unlabeled
IG0004889,622440,25005,3606,2071,4.93,0.068922306,13.34140412371271,0.04017254675149412,0.005793329477540004,0.003327228327228327,0.1442111577684463,3.339798173926188,0.39261485085530384,2.947183323070884,2.1609248446978344,Low,0,Low Risk — Auto approve,unlabeled
IG0004890,962169,196149,5091,4583,21.39,0.089693183,13.776946429212272,0.20386127592969636,0.005291170262188867,0.004763196486272162,0.02595475888227827,4.525615171085048,0.7821216252332472,3.7434935458518,3.0282177527443275,Low,0,Low Risk — Auto approve,unlabeled
IG0004891,468961,175496,2621,3818,38.8,0.019617836,13.058277020691682,0.3742230164128787,0.005588950893571107,0.008141401950268785,0.014934813329078726,9.515584754380992,0.5024071272968159,9.013177627084175,5.910313703547321,Low,0,Low Risk — Auto approve,unlabeled
IG0004892,299194,148582,4313,4579,52.63,0.040776219,12.608850813712879,0.4966075522904871,0.014415396030669065,0.015304451292472442,0.029027742256800958,16.015039649021514,0.3935828151606135,15.6214568338609,9.766456915477153,Low,0,Low Risk — Auto approve,unlabeled
IG0004893,1026454,132688,2958,3542,13.56,0.036143851,13.841621676194764,0.12926833545390246,0.0028817657683637065,0.0034507147909209764,0.02229289762450259,1.216388749906011,0.2517980241663683,0.9645907257396428,0.830552459610154,Low,0,Low Risk — Auto approve,unlabeled
IG0004894,1431446,121727,441,2397,8.7,0.037584373,14.174196378734305,0.08503778696506889,0.00030808008126048767,0.0016745305097083647,0.0036228609922202963,2.2371236890114514,0.3236851345878684,1.913438554423583,1.4717482672420181,Low,0,Low Risk — Auto approve,unlabeled
IG0004895,141903,167348,1219,4640,122.06,0.412253441,11.862906051616234,1.1793126290494211,0.008590375115395728,0.03269839256393452,0.0072842221000549755,35.87858786219738,0.4780017068000672,35.40058615539731,21.718353400038453,Low,1,Low Risk — Auto approve,unlabeled
IG0004896,394389,189788,2948,4621,50.04,0.029919699,12.8850955464196,0.4812203180108979,0.007474853507577544,0.011716858228804555,0.01553312116677556,14.2852904626226,0.6597905250193585,13.62549993760324,8.835090487581303,Low,0,Low Risk — Auto approve,unlabeled
IG0004897,918212,172254,9437,1522,19.95,0.024830867,13.730184668832516,0.1875971997752153,0.010277582954698914,0.0016575692759406326,0.05478537508562936,4.856924508984672,0.5986406843227414,4.258283824661931,3.1536109791199,Low,0,Low Risk — Auto approve,unlabeled
IG0004898,439931,196469,8391,4294,47.54,0.16911743,12.99437544849652,0.44659048805380847,0.01907344560851588,0.009760621552016112,0.04270902788735118,12.802962013309482,1.0778293349886383,11.725132678320843,8.112908941981145,Low,0,Low Risk — Auto approve,unlabeled
IG0004899,1656621,148746,6544,329,9.39,0.040141952,14.320291147270604,0.08978879297075192,0.0039502094926962775,0.00019859702370065332,0.043994460355236444,2.9895205361656325,0.2905107744323864,2.699009761733246,1.9099166314723341,Low,0,Low Risk — Auto approve,unlabeled
IG0004900,522771,140839,7768,3348,29.07,0.02199816,13.16690070153206,0.2694085938202387,0.014859278728162045,0.00640433382877015,0.05515517718813681,9.185037825549612,0.4538383717549678,8.731199453794645,5.692558044031754,Low,0,Low Risk — Auto approve,unlabeled
IG0004901,1855269,192330,2188,4691,10.74,0.017355974,14.433540795992574,0.1036669076020782,0.0011793438040521348,0.002528474307499344,0.011376280351479228,4.389084713151833,0.507057958553645,3.882026754598188,2.836274011312558,Low,0,Low Risk — Auto approve,unlabeled
IG0004902,1346625,116389,5876,3290,9.32,0.03230298,14.113112762793453,0.08643014944769331,0.004363501345957486,0.00244314489928525,0.05048587065788004,0.8719685232947606,0.11938586992277019,0.7525826533719904,0.5709354619459643,Low,0,Low Risk — Auto approve,unlabeled
IG0004903,796780,168580,6967,1888,22.27,0.021461382,13.588335139586693,0.2115765957980873,0.008743944376113859,0.0023695373879866464,0.04132755961561277,3.9805300357750206,0.48843360692543325,3.4920964288495875,2.583691464235186,Low,0,Low Risk — Auto approve,unlabeled
IG0004904,1802687,169743,1310,3881,9.7,0.020857753,14.40478944228633,0.09416110506149986,0.0007266929866360605,0.0021528973138431684,0.007717549471848618,3.731561473295076,0.428334791292709,3.303226682002367,2.4102708004941293,Low,0,Low Risk — Auto approve,unlabeled
IG0004905,1570657,151875,8522,3064,10.41,0.019609628,14.267005197803401,0.09669520461819481,0.005425754954773703,0.0019507760128404865,0.0561119341563786,2.3844415977291225,0.3975959386518713,1.9868456590772512,1.5897033340982218,Low,0,Low Risk — Auto approve,unlabeled
IG0004906,533307,196488,7524,735,38.39,0.045752259,13.18685439741374,0.3684331913888248,0.01410819659220674,0.001378193048281759,0.038292414803957495,9.929900386569534,0.6869608272037506,9.242939559365784,6.23272456282322,Low,0,Low Risk — Auto approve,unlabeled
IG0004907,943633,155172,5449,3756,17.42,0.094740222,13.757493658083554,0.16444104858562597,0.005774490718319516,0.003980361008993963,0.035115871420101565,2.8326487254263175,0.6308714904706075,2.20177723495571,1.9519378314440334,Low,0,Low Risk — Auto approve,unlabeled
IG0004908,1124018,53594,7434,1493,5.56,0.008362855,13.932421213207494,0.047680731091494975,0.006613773089043058,0.001328270543710154,0.13870955703996715,3.0526981738610446,0.7174745631363815,2.335223610724663,2.118608729571179,Low,0,Low Risk — Auto approve,unlabeled
IG0004909,185109,36317,6877,3400,25.17,0.110205338,12.12870552195373,0.19619251360009507,0.037151083955939475,0.018367556412708187,0.18936035465484483,21.437785190602188,0.4770480176664183,20.96073717293577,13.05349032142788,Low,0,Low Risk — Auto approve,unlabeled
IG0004910,554769,36722,3802,4860,8.18,0.1142818,13.226308892420773,0.06619331649749716,0.006853302906254675,0.008760402978537012,0.10353466586787212,5.997700725254941,0.22591407004449976,5.771786655210441,3.688986063170764,Low,0,Low Risk — Auto approve,unlabeled
IG0004911,1931735,60444,1336,4419,3.43,0.032509635,14.473929638454957,0.031290006134381786,0.0006916062503397205,0.0022875808534814556,0.022103103699291908,5.106329752955766,0.4268031023485277,4.679526650607238,3.2345190927128704,Low,0,Low Risk — Auto approve,unlabeled
IG0004912,759462,152815,8105,1338,21.36,0.03173299,13.540366883570591,0.20121480732413208,0.010672028356915816,0.0017617734659535302,0.053037987108595364,4.644636732062851,0.4252238204494145,4.219412911613437,2.9568715674174766,Low,0,Low Risk — Auto approve,unlabeled
IG0004913,1306205,141282,7599,2314,11.58,0.075409296,14.082637309917406,0.10816219506126527,0.005817616683445554,0.001771544282865247,0.05378604493141377,2.713828137711309,0.42511599560963265,2.2887121421016765,1.7983432808706385,Low,0,Low Risk — Auto approve,unlabeled
IG0004914,940851,4799,9148,3601,1.87,0.094063778,13.754541126707897,0.005100701386298149,0.009723112373797764,0.0038273860579411617,1.9062304646801418,20.344113224965042,2.111626992180398,18.232486232784645,13.051118731851185,Low,0,Low Risk — Auto approve,unlabeled
IG0004915,499506,129383,6704,1135,27.47,0.189987708,13.121376890986564,0.2590219136506869,0.013421260205082622,0.002272244978038302,0.051815153459109774,8.558729499158947,0.46082770372508985,8.097901795433856,5.319568780985404,Low,0,Low Risk — Auto approve,unlabeled
IG0004916,1475621,75966,7453,1158,5.73,0.063905298,14.204590153782998,0.05148069863467652,0.00505075490251223,0.0007847543508800701,0.09810968064660507,3.164923884999806,0.5890384509544895,2.5758854340453166,2.1345697113816793,Low,0,Low Risk — Auto approve,unlabeled
IG0004917,486555,123509,9343,3180,27.96,0.064946409,13.095107281897459,0.25384386143395915,0.019202351224424784,0.006535746215741283,0.07564630917584954,8.49123101197267,0.5188475079233079,7.972383504049363,5.302277610352926,Low,0,Low Risk — Auto approve,unlabeled
IG0004918,131274,84336,1774,3654,68.38,0.322226793,11.78504963850606,0.6424425247954659,0.013513719396072337,0.027834910187851364,0.021034907987099224,25.901767390348773,0.4216639850441359,25.480103405304636,15.709726028226918,Low,0,Low Risk — Auto approve,unlabeled
